"practice_code","practice_name","postcode","subicb_code","imd_score","imd_decile"
"P89025","TOWN HALL SURGERY","SK16 4LD","01Y",34.9466321687541,2
"P89026","GROSVENOR MEDICAL CENTRE","SK15 1RZ","01Y",29.1677907160963,3
"P89029","MARKET STREET MEDICAL PRACTICE","M43 6DE","01Y",30.1649344598054,3
"P89030","WEST END MEDICAL CENTRE","OL7 0LH","01Y",40.3556468757481,1
"P89602","THE SMITHY SURGERY","SK14 8LN","01Y",22.3190359798513,5
"P89609","STAMFORD HOUSE","OL6 9QH","01Y",39.5644883070158,2
"P89612","MOSSLEY MEDICAL PRACTICE","OL5 9AB","01Y",22.6337241532977,5
"P89613","WATERLOO MEDICAL CENTRE","OL7 9EJ","01Y",32.0279333952912,3
"P89618","PIKE MEDICAL PRACTICE","OL5 0HE","01Y",26.7002872387728,4
"P91003","PARK MEDICAL PRACTICE","WA15 7XR","02A",9.49480907920154,10
"P91004","ALTRINCHAM MEDICAL PRACTICE","WA14 2DD","02A",7.97432729103726,10
"P91006","URMSTON GROUP PRACTICE","M41 8AA","02A",14.6799510930809,8
"P91007","TIMPERLEY HEALTH CENTRE (WESTWOOD)","WA15 6PH","02A",13.5264122154116,8
"P91008","SHAY LANE MEDICAL CENTRE (KELMAN)","WA15 8NZ","02A",6.34881161354914,10
"P91009","DAVYHULME MEDICAL CENTRE","M41 7WJ","02A",12.9295275982533,8
"P91011","SHAY LANE MEDICAL CENTRE (PATEL)","WA15 8NZ","02A",6.13867127910901,10
"P91012","PRIMROSE SURGERY","M41 7AB","02A",14.8242407742654,8
"P91013","BOUNDARY HOUSE MEDICAL CENTRE","M33 2RH","02A",25.7952826471108,4
"P91014","WASHWAY ROAD MEDICAL CENTRE","M33 7SS","02A",10.9433478529121,9
"P91016","WEST TIMPERLEY MEDICAL CENTRE","WA14 5PF","02A",10.6442946049278,9
"P91017","BODMIN ROAD HEALTH CENTRE","M33 5JH","02A",16.4865675211719,7
"P91018","DELAMERE MEDICAL PRACTICE","M32 0DF","02A",23.4928445960503,5
"P91019","PARTINGTON CENTRAL SURGERY","M31 4FY","02A",43.571953133515,1
"P91020","LIMELIGHT HEALTH AND WELLBEING HUB","M16 9NW","02A",36.2530952482421,2
"P91021","FIRSWAY HEALTH CENTRE","M33 4BR","02A",16.545378902678,7
"P91026","PARTINGTON FAMILY PRACTICE","M31 4FL","02A",43.5867511589097,1
"P91029","FLIXTON ROAD MEDICAL CENTRE","M41 5BG","02A",15.5356422261484,7
"P91035","CONWAY ROAD MEDICAL PRACTICE","M33 2TB","02A",11.998571746916,9
"P91603","BARRINGTON MEDICAL CENTRE","WA14 1PF","02A",8.87152785923754,10
"P91604","ST JOHNS MEDICAL CENTRE","WA14 1PF","02A",7.27279242389823,10
"P91617","FAMILY SURGERY","WA14 1LL","02A",11.0121052430157,9
"P91623","VILLAGE SURGERY","WA15 6PH","02A",9.9401144510829,10
"P91627","LOSTOCK MEDICAL CENTRE","M32 9PA","02A",22.7878740776582,5
"P91629","NORTH TRAFFORD GROUP PRACTICE","M32 0PA","02A",27.4638328453553,4
"P91631","RIDDINGS FAMILY HEALTH CENTRE","WA15 6BP","02A",7.07612397476341,10
"P91633","GROVE MEDICAL PRACTICE","WA15 6PH","02A",9.73223855730502,10
"P92001","MEDICENTRE","WN4 9AZ","02H",19.1615646536412,6
"P92002","BRAITHWAITE RD SURGERY","WA3 2HY","02H",15.6522859045083,7
"P92003","THE DICCONSON GROUP PRACTICE","WN6 7LB","02H",29.3416635369491,3
"P92004","DR TUN & PARTNERS","WN2 3HQ","02H",26.1697649968294,4
"P92005","ZAMAN","WN3 5HL","02H",22.8912411467116,5
"P92006","DR AHMAD & PTNRS","WN2 5NG","02H",33.949830117724,2
"P92007","DR WONG AND PARTNERS","WN7 2PG","02H",34.5079501738123,2
"P92008","BRADSHAW MEDICAL CENTRE","WN5 0AB","02H",25.4602476244991,4
"P92010","BEECH HILL MEDICAL PRACTICE","WN6 7PD","02H",23.9659952534191,5
"P92011","SULLIVAN WAY SURGERY","WN1 3TB","02H",32.15111831963,3
"P92012","HIGH STREET MEDICAL CENTRE","WA3 3GS","02H",23.2889456840207,5
"P92014","STANDISH MEDICAL PRACTICE","WN6 0HD","02H",11.2223654533019,9
"P92015","ASPULL SURGERY","WN2 1XH","02H",21.1280186146411,6
"P92016","PENNYGATE MEDICAL CENTRE","WN2 2QG","02H",25.3952348770219,4
"P92017","SHEVINGTON SURGERY","WN6 8ET","02H",10.6181701784066,9
"P92019","PEMBERTON SURGERY","WN5 9QX","02H",36.3276321057234,2
"P92020","SIVAKUMAR & PARTNER","M29 7BS","02H",14.8124443019029,8
"P92021","NEWTOWN MEDICAL PRACTICE","WN5 9QX","02H",33.5432739230516,2
"P92023","BROOKMILL MEDICAL CENTRE","WN7 2RB","02H",30.728472826087,3
"P92024","KUMAR FAMILY PRACTICE","WN3 5HL","02H",23.4068851264466,5
"P92026","LONGSHOOT MEDICAL PRACTICE","WN1 3NH","02H",31.9614357941253,3
"P92028","ELLIOTT STREET SURGERY","M29 8FL","02H",23.6282082158679,5
"P92029","WESTLEIGH MEDICAL PRACTICE","WN7 5JE","02H",33.1245219512195,2
"P92030","DR SEABROOK","WN1 2AZ","02H",25.2891703490941,4
"P92031","ULLAH M","WN2 5NG","02H",33.240639934977,2
"P92033","DR KHATRI CP","M29 8AL","02H",25.4140881226054,4
"P92034","BRYN CROSS SURGERY","WN4 0AR","02H",20.7526748741912,6
"P92038","SAXENA L","WN3 6JN","02H",11.8174615384615,9
"P92041","PITALIA S","WN4 9SU","02H",21.0172823399829,6
"P92042","DR KK CHAN & PARTNERS","M46 9DE","02H",30.9579982549784,3
"P92602","FOXLEIGH FAMILY SURGERY","WN7 2PE","02H",32.3429539130435,3
"P92605","DR ANDERSON & DR AHMED","M28 1BZ","02H",15.2623423534869,8
"P92607","GRASMERE SURGERY","WN7 1HR","02H",29.8972933873828,3
"P92615","THE AVENUE SURGERY","WN7 1HR","02H",33.8922475917196,2
"P92616",NA,"Unknown","UNK",39.6446295740852,2
"P92620","INCE SURGERY","WN3 4NW","02H",37.8279910714286,2
"P92621","PREMIER HEALTH TEAM","WN7 2PE","02H",30.3982516330588,3
"P92626","MEADOWVIEW SURGERY","M46 0LE","02H",31.2923522972003,3
"P92630","GOLBORNE SURGERY","WA3 3GS","02H",23.1922532319392,5
"P92633","BEE FOLD MEDICAL CENTRE","M46 0BD","02H",28.6683967951164,3
"P92634","MESNES VIEW SURGERY","WN1 1ST","02H",25.6972904335857,4
"P92635","DR VASANTH","M46 0LE","02H",32.4153759815242,3
"P92637","ASTLEY GENERAL PRACTICE","M29 7BY","02H",17.1770407876231,7
"P92639","SHAHBAZI SS","WA3 3GS","02H",22.3194670963365,5
"P92642","MARUS BRIDGE PRACTICE","WN3 5HL","02H",21.7461259783824,5
"P92646","DR VARDHAN'S SURGERY","M29 7HG","02H",13.7036887101579,8
"P92647","HAWKLEY BROOK MEDICAL PRACTICE","WN3 5HL","02H",19.4441503117821,6
"P92648","SLAG LANE MC","WA3 2EZ","02H",18.3739291497976,6
"P92651","XAVIER CA","WA3 2AQ","02H",26.12831267493,4
"P92653","SHAKESPEARE SURGERY","WN3 5HL","02H",30.4996912878788,3
"Y00020","THE GRANTHAM CENTRE PRACTICE","SW9 9DL","72Q",28.7418414096916,3
"Y00026","THE OM SURGERY","NG15 7JP","52R",25.4217534690102,4
"Y00033","PURFLEET CARE CENTRE","RM19 1SX","07G",24.8209809825674,4
"Y00049",NA,"Unknown","UNK",35.0165309734513,2
"Y00050","LILFORD & PENNINGTON PARK SURGERY","WN7 2PE","02H",33.6426573862772,2
"Y00054","THE HOMELESS HEALTHCARE TEAM","GL1 1LY","11M",40.8628235294118,1
"Y00056","CAMBRIDGE ACCESS SURGERY","CB5 8HB","06H",18.3427138769671,6
"Y00057","ANGEL SURGERY","N18 2FF","93C",36.8617420252784,2
"Y00058",NA,"Unknown","UNK",23.2378932477111,5
"Y00060","THE ANCHOR CENTRE","CV1 5FX","B2M3M",42.1589968602826,1
"Y00078","WINSHILL","DE15 0EP","05D",22.5490453707969,5
"Y00080","HARBOUR MEDICAL PRACTICE","BN23 6DW","97R",19.358043472391,6
"Y00081","SAFE HAVEN UNIT - LCD","HD1 9RX","X2C4Y",37.0870303030303,2
"Y00090","THE DOCTORS HOUSE","IG3 8LF","A3A8R",21.1011412949994,6
"Y00110","WEST SPEKE HEALTH CENTRE","L24 3TY","99A",55.5637253584229,1
"Y00137","THE WILLOWS MEDICAL CENTRE","LE5 4LJ","04C",31.4317209377007,3
"Y00140","TORCROSS MEDICAL CENTRE","CV2 3NF","B2M3M",25.5052734844979,4
"Y00155","GROVE SURGERY","RM6 4YU","A3A8R",19.8138326824255,6
"Y00159","HALL GREEN HEALTH","B28 8BG","15E",32.9281086811762,2
"Y00182","RAINBOW HEALTH CENTRE","CR7 7JN","36L",28.953980218281,3
"Y00184","DILSTON MEDICAL CENTRE","NE4 5AB","13T",39.8070183447549,2
"Y00185","CATHEDRAL MEDICAL CENTRE","CB6 1DN","06H",9.89082114847201,10
"Y00186","3D MEDICAL CENTRE","BL3 5DP","00T",43.6503595438175,1
"Y00200","PORTOBELLO MEDICAL CENTRE","W11 2EH","W2U3Z",28.7799774669775,3
"Y00206","BURNLEY PRACTICE","NW10 3RY","W2U3Z",31.5020027094832,3
"Y00228","AMBAR MEDICAL CENTRE","WS1 4JQ","D2P2L",38.7375460251046,2
"Y00230",NA,"Unknown","UNK",29.9943333333333,3
"Y00252","DR SJC CLAY'S PRACTICE","LE12 8RY","04V",8.78642772215269,10
"Y00260",NA,"Unknown","UNK",11.2635564053537,9
"Y00265","CHAPEL MEDICAL CENTRE","SL1 2BJ","D4U1Y",24.0987044589221,5
"Y00278","DARLASTON HEALTH CENTRE","WS10 8SY","D2P2L",39.9431003549532,1
"Y00286","THE RAVENSCAR SURGERY","TS10 4NW","16C",32.1145759584895,3
"Y00293","HEDINGHAM MEDICAL CENTRE","CO9 3BY","06Q",12.6730062225083,9
"Y00297","THE HOLLIES SURGERY","PE38 9JE","26A",21.5355615596525,5
"Y00312","THE ROBINS SURGERY, HAROLD HILL HEALTH C","RM3 9SU","A3A8R",30.7673296055307,3
"Y00316","WOODLANDS MEDICAL PRACTICE","N2 8BG","93C",15.8088761348898,7
"Y00328","GOLDINGTON ROAD SURGERY","MK40 3NE","M1J4Y",23.1228967343336,5
"Y00344","LEICESTER CITY ASSIST PRACTICE","LE1 4SX","04C",31.6291833223031,3
"Y00347","DR R BAGHDJIAN SURGERY","PR7 2TH","00X",22.0277345050879,5
"Y00351","LANGLEY CORNER SURGERY","RH11 0NF","70F",20.0031634510068,6
"Y00352","HESA MEDICAL CENTRE - Y00352","UB3 4DD","W2U3Z",25.3812751182374,4
"Y00372",NA,"Unknown","UNK",26.3474375,4
"Y00399","DR PASQUALI","NN29 7AW","78H",16.5106600692726,7
"Y00400",NA,"Unknown","UNK",15.745,7
"Y00403","TROWBRIDGE PRACTICE","E9 5NE","A3A8R",35.5292453777073,2
"Y00411","DEARNE VALLEY GROUP PRACTICE","S63 0LT","02P",43.0019825999818,1
"Y00412","SOHO HEALTH CENTRE","B21 9RY","15E",43.1767338666667,1
"Y00437","THE ORCHARD SURGERY","SL3 8HD","D4U1Y",18.6520231155779,6
"Y00445","SALFORD PRIMARY CARE TOGETHER","M28 0BB","01G",46.4590687966644,1
"Y00446","MAGHULL PRACTICE","L31 0DJ","01T",15.0383403256105,8
"Y00449",NA,"Unknown","UNK",30.88324,3
"Y00469","DR SIMS AND PARTNERS","SS13 3HQ","99E",36.4094746687451,2
"Y00471","BROADWAY HEALTH CENTRE","B18 7BA","15E",42.7272259736413,1
"Y00475","GARSWOOD SURGERY","WN4 0XD","01X",16.5462452645968,7
"Y00486","BOTOLPH BRIDGE COMMUNITY HEALTH CENTRE","PE2 9QB","06H",20.1824078356686,6
"Y00492","SUMMERFIELD GROUP PRACTICE","B18 7AL","15E",45.0623471778488,1
"Y00507","ST. QUINTIN HEALTH CENTRE","W10 6NX","W2U3Z",31.7474196951934,3
"Y00522","THE VILLAGE MEDICAL CTR","MK40 4GH","M1J4Y",11.9614842475068,9
"Y00542","WOODLANDS PRACTICE","BR7 6DB","72Q",17.3924080712896,7
"Y00560","WOOTTON VALE HEALTHY LIVING CENTRE","MK43 9JJ","M1J4Y",11.2784252641043,9
"Y00561",NA,"Unknown","UNK",19.1298165896376,6
"Y00568","FOXHAYES PRACTICE","EX4 2BH","15N",18.2041938162038,7
"Y00572",NA,"Unknown","UNK",27.4515,4
"Y00589","GREENWOOD SURGERY","CM3 5QP","06Q",10.7063374399038,9
"Y00612","GREEN CEDARS MEDICAL CENTRE","N18 1RP","93C",34.8611007029877,2
"Y00726","THE HIVE HEALTH CENTRE","M24 2YJ","01D",30.9808385692657,3
"Y00758","DR JO ARAYOMI'S PRACTICE","SS13 3HQ","99E",37.5867234309623,2
"Y00774","BRANDON MEDICAL PRACTICE","IP27 0AQ","07K",20.7083089600303,6
"Y00848",NA,"Unknown","UNK",42.1559743589744,1
"Y00902","THE WESTBOURNE GREEN SURGERY","W2 5ES","W2U3Z",34.0702579931136,2
"Y00912","DR H LLOYD'S PRACTICE","SK2 6JG","01W",24.0722022963368,5
"Y00918","GRANVILLE MEDICAL CENTRE","IG1 4JY","A3A8R",19.8359276187622,6
"Y00969","RAME GROUP PRACTICE","PL11 2TB","11N",21.2232423578947,6
"Y00996","MERIDIAN PRACTICE","CV1 4FS","B2M3M",35.3355542913678,2
"Y00999","ODDFELLOWS HALL & ST CLEMENTS","RM17 5JY","07G",21.6949518276652,5
"Y01008","BAY MEDICAL GROUP","LA3 2LE","01K",34.0643078117204,2
"Y01011","BARLBY SURGERY","W10 6DZ","W2U3Z",33.5149552814833,2
"Y01050","ROSMELLYN SURGERY","TR18 3DX","11N",31.2079386451971,3
"Y01051","MORRAB SURGERY","TR18 4EL","11N",32.177225320197,3
"Y01057","THE HEALTH XCHANGE","B4 6HA","15E",46.3839282828283,1
"Y01066","HANLEY PRIMARY CARE CENTRE","N4 3DU","93C",30.4667397005404,3
"Y01068","AMAANAH MEDICAL PRACTICE","B8 1RZ","15E",50.3597354700855,1
"Y01090","SMS MEDICAL PRACTICE","HA0 4UZ","W2U3Z",21.583609197244,5
"Y01108","FAIRFIELD SURGERY","WA1 3RB","02E",22.391954416761,5
"Y01118","ECCLESHILL VILLAGE SURGERY","BD2 2HX","36J",35.0231671632896,2
"Y01124","THE DURU PRACTICE","OL1 1NL","00Y",46.401483809974,1
"Y01127","NEETSIDE SURGERY","EX23 8LA","11N",22.3252148717949,5
"Y01132","CHARTFIELD SURGERY","SW15 6HG","36L",15.7947706103353,7
"Y01163","WEST COKER SURGERY","BA22 9AH","11X",16.0583114939923,7
"Y01165","PATHFINDER PRACTICE","WD19 7SF","06N",21.1547943492358,6
"Y01206","GLEBE ROAD SURGERY","SW13 0DR","36L",9.17743619803409,10
"Y01221","SOMERSET FHP O","UB1 2TU","W2U3Z",21.8028846276766,5
"Y01262","PALLION PRIMARY CARE SERVICES","SR4 7XF","00P",41.8955217391304,1
"Y01280","SHIFA MEDICAL PRACTICE","IG11 7RS","A3A8R",33.434713966979,2
"Y01281","THE VILLAGE SURGERY","PO8 8XL","D9Y0V",10.2034583983939,9
"Y01291","CHINGFORD MEDICAL PRACTICE","E4 8LF","A3A8R",23.0096550434496,5
"Y01652","THE NEW SPRINGWELLS PRACTICE","NG34 0QQ","71E",17.6960243243243,7
"Y01655","THE VALE PRACTICE","N8 8SU","93C",19.3172089650009,6
"Y01690","SCHOOL LANE PMS PRACTICE","IP24 2AG","26A",24.559558712834,5
"Y01695","MP VICTORIA MILL","M40 7LH","14L",60.4463849217639,1
"Y01719","PRIME PRACTICE PARTNERSHIP","RM10 9HU","A3A8R",33.5978004101162,2
"Y01756","STOURSIDE MEDICAL PRACTICE","B63 3HN","D2P2L",20.956725250467,6
"Y01794","RAVENSWOOD MEDICAL PRACTICE","IP3 9QJ","06L",24.6663884995743,5
"Y01795","THE OVAL PRACTICE","RM10 7YU","A3A8R",31.601732555252,3
"Y01812","HEARTWOOD MEDICAL PRACTICE","DE11 0AE","15M",19.2723745732075,6
"Y01839","SINNOTT MEDICAL CENTRE","E17 6BD","A3A8R",29.5507254330581,3
"Y01845",NA,"Unknown","UNK",10.3136666666667,9
"Y01922","STENNACK SURGERY","TR26 1RU","11N",21.1536200398473,6
"Y01924","GARDENS AND JACOBS MEDICAL PARTNERSHIP","CM21 0HH","06K",7.862,10
"Y01929","TELDOC","TF3 2JZ","M2L0M",26.058227842507,4
"Y01948","OPEN DOOR","DN32 7DL","03H",61.4730386792453,1
"Y01964","BERRYCROFT COMMUNITY HEALTH CENTRE","HP18 1BB","14Y",11.7734693165293,9
"Y02002","ONE MEDICARE LLP-THE LIGHT","LS1 8TL","15F",24.6124895601054,5
"Y02045","VERNOVA HEALTHCARE CIC","SK11 6JL","27D",24.158875,5
"Y02117","ST ANN'S ROAD SURGERY","N15 5AZ","93C",31.1932072021469,3
"Y02157",NA,"Unknown","UNK",42.4,1
"Y02177","THE PRACTICE NORTHUMBERLAND AVENUE","SS1 2TH","99G",41.0558282877604,1
"Y02212","DUDLEY WOOD SURGERY","DY2 0EF","D2P2L",30.4355936544342,3
"Y02222",NA,"Unknown","UNK",25.8145035913807,4
"Y02260",NA,"Unknown","UNK",21.2146236820762,6
"Y02274","RIVINGTON WAY SURGERY","WN3 4NW","02H",37.6788608579088,2
"Y02319","BOLTON GENERAL PRACTICE","BL1 4TH","00T",50.1566545179711,1
"Y02321","POPLAR STREET SURGERY","M29 8AX","02H",31.5522765061344,3
"Y02322","LEIGH FAMILY PRACTICE","WN7 2PE","02H",38.6706922893292,2
"Y02325","CHARLESTOWN MD","M9 7ED","14L",50.2104787104623,1
"Y02332","KINGSWAY HEALTH CENTRE","LU4 8BY","M1J4Y",29.9262256824298,3
"Y02342","FEATHERSTONE ROAD HEALTH CENTRE","UB2 5BQ","W2U3Z",29.6020233745603,3
"Y02344","NORTHPOINT","HU7 4DW","03F",45.8527488776655,1
"Y02354","SANDY LANE SURGERY","WS15 2LB","04Y",19.0382780357672,6
"Y02378","BRYN STREET SURGERY","WN4 9AZ","02H",21.1011095758355,6
"Y02414","BURNTWOOD HEALTH & WELLBEING CENTRE","WS7 3XH","05Q",16.5053357328534,7
"Y02423","GRAFTON MEDICAL PARTNERS","SW17 0RT","36L",19.2314718252898,6
"Y02442","ST THOMAS ROAD SURGERY","DE23 8RJ","15M",40.6581599738106,1
"Y02463","THE TOWN CENTRE PRACTICE","LU1 2SE","M1J4Y",31.3745574174079,3
"Y02466","BUCKSHAW VILLAGE HEALTH CENTRE","PR7 7HZ","00X",13.4609346777729,8
"Y02469","HERON GP PRACTICE","LE5 3GH","04C",35.8294168277546,2
"Y02476","READING WALK-IN HEALTH CENTRE","RG1 7QA","15A",22.428284641144,5
"Y02494","SHAKESPEARE MEDICAL PRACTICE","LS9 7TA","15F",47.6208536585366,1
"Y02495","URGENT TREATMENT CENTRE","SY3 8XQ","M2L0M",19.1098009950249,6
"Y02506",NA,"Unknown","UNK",34.9814821428571,2
"Y02510","MARSHALLS CROSS MEDICAL CENTRE","WA9 3DA","01X",37.0399432422845,2
"Y02517","NEWQUAY HEALTH CENTRE","TR7 1RU","11N",24.3574803444181,5
"Y02519","GLOUCESTER HEALTH ACCESS CENTRE","GL1 2TZ","11M",37.0942041324102,2
"Y02520","SIMPSON MEDICAL PRACTICE","M40 9NB","14L",46.6207539536594,1
"Y02521","WILLOW BANK SURGERY","ST3 6AB","05W",35.1822457011494,2
"Y02526","PHL SAS SERVICE","PO15 7FJ","10R",24.4180540540541,5
"Y02567","HODGE HILL FAMILY PRACTICE","B36 8GH","15E",45.2290378816434,1
"Y02571","POPLAR PRIMARY CARE CENTRE","B14 7AG","15E",27.8989535573123,4
"Y02572","CALDER COMMUNITY PRACTICE","OL14 5RN","02T",27.816108490566,4
"Y02575","OMNES HEALTHCARE LTD","RM8 2EQ","A3A8R",33.9154619206053,2
"Y02578","BROADMEAD MEDICAL CENTRE","BS1 3EA","15C",29.1767890883737,3
"Y02586","ASHTON GP SERVICE","OL6 7SR","01Y",49.5046512573025,1
"Y02589","HAMMERSMITH & FULHAM CENTRES FOR HEALTH","W12 0HS","W2U3Z",25.0727367244865,4
"Y02594","ESSINGTON MEDICAL CENTRE","WV11 2RF","04Y",18.2350224069389,7
"Y02605","PWE ACCRINGTON VICTORIA","BB5 6AS","01A",38.4122048838594,2
"Y02606","FAIRMORE MEDICAL PRACTICE","BB4 7PL","01A",35.8049766603741,2
"Y02611","NORTH CHELMSFORD NHS HCC","CM2 5EF","06Q",10.6402101387224,9
"Y02622","BLACKFRIARS","M3 6AF","01G",27.5016400857449,4
"Y02625","CARE HOMES MEDICAL PRACTICE","M6 5FW","01G",37.5070675808031,2
"Y02626","THE KEYS FAMILY PRACTICE","WV13 2NY","D2P2L",36.5438679484471,2
"Y02627","HARDEN BLAKENALL","WS3 1LZ","D2P2L",51.3317046669326,1
"Y02633","BOW MEDICAL PRACTICE","EX17 6FB","15N",18.6526638908575,6
"Y02636","PENNFIELDS MEDICAL CENTRE","WV3 0JH","D2P2L",39.7123659000519,2
"Y02639","SPRING HOUSE HEALTH","AL7 4HL","06K",15.7144300501547,7
"Y02645","CALDERDALE SAFE HAVEN SERVICE","HD1 9RX","02T",41.1172,1
"Y02646","TURNER ROAD SURGERY","CO4 5JR","06T",16.7625344861274,7
"Y02653","HIGH OAK SURGERY","DY5 1RU","D2P2L",37.7571475742951,2
"Y02656","THE WOLDS VIEW PRIMARY CARE CENTRE","YO16 4QP","02Y",33.6083778778779,2
"Y02657","BENTHAM ROAD HEALTH CENTRE","BB2 4QD","00Q",39.7657652040031,2
"Y02658",NA,"Unknown","UNK",20.5367617962903,6
"Y02663","DROYLSDEN MEDICAL PRACTICE","M43 7NP","01Y",28.9685825493885,3
"Y02669","CASTLE HEALTH CENTRE","YO11 2NP","42D",45.2745508057296,1
"Y02671","THE PRACTICE HEART OF HOUNSLOW","TW3 3LN","W2U3Z",22.3051504321808,5
"Y02672","THE PRACTICE FELTHAM","TW13 4GU","W2U3Z",22.9875135502583,5
"Y02674","CAMDEN HEALTH IMPROVEMENT PRACTICE","NW1 2LS","93C",28.4062347826087,4
"Y02676","BRIGHTON STATION HEALTH CENTRE","BN1 3XE","09D",24.3385944013077,5
"Y02684","QUAYSIDE MEDICAL CENTRE","DN32 7DL","03H",56.1268254069582,1
"Y02686","BOWLING GREEN STREET SURGERY","LE1 6AS","04C",28.827218352681,3
"Y02692","THE WEMBLEY PRACTICE","HA0 4UZ","W2U3Z",22.6379333706259,5
"Y02701","GREAT BRIDGE HEALTH CENTRE","B70 0BF","D2P2L",37.4950591438027,2
"Y02707","ST LUKE'S HEALTH CENTRE","SS2 4BD","99G",32.9420855862815,2
"Y02713","GUIDE BRIDGE MEDICAL PRACTICE","M34 5HY","01Y",31.7687342237708,3
"Y02718","BIRTLE VIEW MEDICAL PRACTICE","OL10 4PW","01D",39.0126277520278,2
"Y02720","THE KINGSWAY PRACTICE","OL16 4AT","01D",45.8251731500439,1
"Y02721","KIRKHOLT MEDICAL PRACTICE","OL11 2JG","01D",50.9871500898742,1
"Y02736","SHOWELL PARK HEALTH CENTRE","WV10 9ST","D2P2L",43.7984299389338,1
"Y02747","HAXBY GROUP HULL","HU7 3JQ","03F",28.0332203592814,4
"Y02751","NORWICH PRACTICES HEALTH CENTRE","NR1 1RB","26A",27.6425548636664,4
"Y02753","HILL TOP SURGERY","OL8 2QD","00Y",49.8854507337526,1
"Y02755","ROCK HEALTHCARE LIMITED","BL9 0NJ","00V",35.9113916764737,2
"Y02757","BILSTON URBAN VILLAGE MEDICAL CENTRE","WV14 0EE","D2P2L",40.4135878158425,1
"Y02767","THE HEIGHT GENERAL PRACTICE","M6 7NJ","01G",30.299886420192,3
"Y02769","ST NEOTS HEALTH CENTRE","PE19 1AG","06H",14.3820081943225,8
"Y02787","THE OAK TREE MEDICAL PRACTICE","DN15 6HX","03K",37.7266507296734,2
"Y02790","BOLTON MEDICAL CENTRE","BL3 6PY","00T",43.5520439009094,1
"Y02794","OAKLEAF","B8 3SW","15E",49.6839965724079,1
"Y02795","MIDDLETON HEALTH CENTRE","M24 4EL","01D",37.9394881063433,2
"Y02807","THURROCK HEALTH CENTRE","RM17 6NB","07G",21.9864986260501,5
"Y02811","CATOR MEDICAL CENTRE","BR3 3FD","72Q",16.0240865650423,7
"Y02827","JOHN STREET MEDICAL PRACTICE","OL8 1DF","00Y",47.0447058165548,1
"Y02842","HALF PENNY STEPS HEALTH CENTRE","W10 4RE","W2U3Z",32.12602736145,3
"Y02847","PARLIAMENT STREET MEDICAL CENTRE","NG1 6LD","52R",31.1977560442387,3
"Y02849","CITY HEALTH CENTRE","M1 1PL","14L",27.8660077969842,4
"Y02867","MIDDLEPORT MEDICAL CENTRE","ST6 3PN","05W",48.9406094197242,1
"Y02873","COMPASS HEALTH","BS2 8JP","15C",40.1989772727273,1
"Y02875","LINDLEY HOUSE HEALTH CENTRE","OL1 1NL","00Y",50.9282940221801,1
"Y02885","MARSH GREEN MEDICAL PRACTICE","WN5 0QL","02H",47.7512194974266,1
"Y02886","LEIGH SPORTS VILLAGE","WN7 4JY","02H",25.2468630640084,4
"Y02890","HAWTHORN MC","M14 6FS","14L",34.2525441093838,2
"Y02893","IRIDIUM MEDICAL PRACTICE, RICHMOND PCC","B33 8TA","15E",45.6031222451994,1
"Y02900","BROOKLANDS HEALTH CENTRE","MK10 7HN","M1J4Y",11.3833665624638,9
"Y02906","CANBERRA OLD OAK SURGERY","W12 7FG","W2U3Z",29.4627428153412,3
"Y02928","THE PRACTICE ALBERT ROAD","E16 2DY","A3A8R",24.0605648644429,5
"Y02933","HOLLINWOOD MEDICAL PRACTICE","OL8 3TR","00Y",45.3673308810336,1
"Y02936","MILLBROOK MEDICAL PRACTICE","SK15 3BJ","01Y",25.8695163179916,4
"Y02946","THE JUNCTION HTH CTR-REGISTERED PATIENTS","SW11 2NU","36L",20.3055519894218,6
"Y02960","NEW BANK HEALTH","M12 4JE","14L",46.2783827773468,1
"Y02962","THE PRACTICE SURGERIES LTD","CR0 1FE","36L",29.1776202960585,3
"Y02973","KINGS PARK SURGERY","RM3 0FE","A3A8R",19.162040515864,6
"Y02974","AT MEDICS","SE28 0NY","72Q",23.6854614975631,5
"Y02986","CRICKLEWOOD HEALTH CENTRE","NW2 1DZ","93C",26.2236721477359,4
"Y02987","AT MEDICS - THE LOXFORD PRACTICE","IG1 2SN","A3A8R",25.1347843040066,4
"Y03023","ST ANDREWS HEALTH CENTRE","E3 3FF","A3A8R",30.9822744232037,3
"Y03035","QUEENSWOOD MEDICAL PRACTICE","N8 8JD","93C",19.4336901746132,6
"Y03049","SPRING HILL PRACTICE","N16 5SR","A3A8R",30.3293239273815,3
"Y03052","DR SALAKO AND PARTNERS","SS16 6SA","99E",22.3010902315485,5
"Y03063","HETHERINGTON AT THE PAVILION","SW9 8DJ","72Q",31.2329068999266,3
"Y03079","BOLTON COMMUNITY PRACTICE","BL1 8TU","00T",27.2412034402671,4
"Y03103","MEDICUS SELECT CARE","N1 0AL","93C",29.9111179487179,3
"Y03124","GRANGE FARM MEDICAL CENTRE","NG8 4HQ","52R",40.5571922263783,1
"Y03135","BRIDGE HOUSE MEDICAL PRACTICE","N4 1TL","93C",25.9512815186246,4
"Y03222","ST JOHN'S SURGERY","PE14 7RR","26A",28.4441998396151,4
"Y03296","CLOVER HEALTH CENTRE","SE18 6AB","72Q",28.4247622623422,4
